Date,Openings,Hires,Labor_Force,Unemployment_Rate,Hourly_Wage,LH_Employment,State
2022-10-01,255.0,103.0,3084188.0,2.8,30.57,2385.0,WI
2022-11-01,260.0,107.0,3085980.0,2.7,30.59,2391.3,WI
2022-12-01,241.0,110.0,3089701.0,2.7,30.81,2385.2,WI
2023-01-01,221.0,117.0,3095519.0,2.6,30.8,2338.1,WI
2023-02-01,187.0,113.0,3103045.0,2.6,30.56,2360.3,WI
2023-03-01,193.0,98.0,3111094.0,2.6,30.67,2369.5,WI
2023-04-01,218.0,122.0,3118367.0,2.7,31.17,2391.3,WI
2023-05-01,170.0,122.0,3124173.0,2.7,31.08,2405.7,WI
2023-06-01,184.0,105.0,3128825.0,2.8,30.93,2428.8,WI
2023-07-01,196.0,98.0,3132664.0,2.9,31.36,2408.2,WI
2023-08-01,199.0,115.0,3135455.0,3.0,31.37,2406.6,WI
2023-09-01,202.0,96.0,3137090.0,3.0,32.08,2413.5,WI
2023-10-01,186.0,99.0,3137728.0,3.0,32.26,2418.1,WI
2023-11-01,198.0,92.0,3137886.0,2.9,32.28,2418.4,WI
2023-12-01,170.0,92.0,3137952.0,2.9,32.88,2424.3,WI
2015-01-01,117.0,120.0,3046324.0,5.6,21.9,2366.8,MO
2015-02-01,99.0,117.0,3048541.0,5.6,22.1,2382.6,MO
2015-03-01,101.0,122.0,3050531.0,5.5,22.03,2397.3,MO
2015-04-01,107.0,135.0,3051973.0,5.5,21.86,2440.9,MO
2015-05-01,108.0,117.0,3052454.0,5.3,22.06,2460.0,MO
2015-06-01,115.0,118.0,3051939.0,5.2,21.89,2446.5,MO
2015-07-01,119.0,118.0,3051015.0,5.0,21.88,2407.0,MO
2015-08-01,111.0,123.0,3050439.0,4.9,21.96,2417.0,MO
2015-09-01,115.0,126.0,3050791.0,4.8,21.95,2444.2,MO
2015-10-01,101.0,118.0,3052804.0,4.7,21.93,2465.1,MO
2015-11-01,118.0,143.0,3056290.0,4.6,22.09,2471.8,MO
2015-12-01,127.0,141.0,3059863.0,4.5,22.01,2470.7,MO
2016-01-01,124.0,113.0,3062796.0,4.5,22.11,2409.9,MO
2016-02-01,127.0,120.0,3065131.0,4.5,22.02,2424.5,MO
2016-03-01,125.0,105.0,3066965.0,4.5,22.07,2442.9,MO
2016-04-01,91.0,110.0,3068645.0,4.5,22.02,2480.9,MO
2016-05-01,97.0,116.0,3070475.0,4.6,22.18,2488.7,MO
2016-06-01,107.0,100.0,3072043.0,4.7,22.03,2480.1,MO
2016-07-01,110.0,102.0,3072807.0,4.7,22.28,2437.0,MO
2016-08-01,114.0,104.0,3072255.0,4.7,22.17,2451.2,MO
2016-09-01,111.0,121.0,3070113.0,4.7,22.71,2482.9,MO
2016-10-01,105.0,150.0,3066332.0,4.6,22.98,2494.8,MO
2016-11-01,120.0,113.0,3061737.0,4.5,23.09,2494.8,MO
2016-12-01,120.0,98.0,3057795.0,4.4,23.19,2489.7,MO
2017-01-01,114.0,123.0,3055068.0,4.2,23.89,2437.8,MO
2017-02-01,121.0,113.0,3053362.0,4.1,23.43,2457.6,MO
2017-03-01,111.0,114.0,3052451.0,4.0,23.51,2472.2,MO
2017-04-01,119.0,105.0,3052331.0,3.9,23.83,2500.5,MO
2017-05-01,112.0,105.0,3052612.0,3.8,23.45,2508.8,MO
2017-06-01,126.0,129.0,3052823.0,3.7,23.41,2505.2,MO
2017-07-01,127.0,132.0,3052646.0,3.7,23.92,2454.3,MO
2017-08-01,127.0,107.0,3051527.0,3.7,23.69,2466.3,MO
2017-09-01,137.0,106.0,3049359.0,3.6,24.07,2496.1,MO
2017-10-01,141.0,94.0,3046490.0,3.6,24.26,2507.4,MO
2017-11-01,127.0,104.0,3043622.0,3.6,24.26,2511.6,MO
2017-12-01,136.0,108.0,3041674.0,3.6,24.17,2508.3,MO
2018-01-01,140.0,99.0,3041374.0,3.5,24.47,2448.5,MO
2018-02-01,135.0,117.0,3042969.0,3.5,24.57,2462.7,MO
2018-03-01,154.0,115.0,3045227.0,3.4,24.4,2478.3,MO
2018-04-01,150.0,101.0,3046286.0,3.3,24.78,2502.8,MO
2018-05-01,161.0,103.0,3045398.0,3.2,24.53,2512.8,MO
2018-06-01,153.0,102.0,3042998.0,3.1,24.19,2511.2,MO
2018-07-01,154.0,120.0,3039930.0,3.1,24.64,2467.7,MO
2018-08-01,151.0,111.0,3037789.0,3.1,24.52,2476.8,MO
2018-09-01,166.0,107.0,3037702.0,3.1,24.94,2500.0,MO
2018-10-01,167.0,111.0,3040113.0,3.1,24.78,2516.7,MO
2018-11-01,175.0,101.0,3044344.0,3.2,24.72,2520.8,MO
2018-12-01,158.0,105.0,3049062.0,3.2,25.12,2514.1,MO
2019-01-01,157.0,100.0,3052904.0,3.3,25.09,2461.0,MO
2019-02-01,154.0,94.0,3055121.0,3.3,25.12,2473.0,MO
2019-03-01,151.0,106.0,3055937.0,3.2,25.14,2485.7,MO
2019-04-01,170.0,121.0,3056388.0,3.1,25.09,2517.8,MO
2019-05-01,158.0,105.0,3057416.0,3.1,25.09,2526.6,MO
2019-06-01,165.0,115.0,3060113.0,3.1,25.22,2515.2,MO
2019-07-01,178.0,106.0,3065029.0,3.1,25.27,2477.2,MO
2019-08-01,140.0,116.0,3071694.0,3.2,25.39,2486.1,MO
2019-09-01,138.0,98.0,3079035.0,3.3,25.76,2512.2,MO
2019-10-01,132.0,110.0,3085251.0,3.3,25.59,2538.7,MO
2019-11-01,125.0,149.0,3088996.0,3.4,25.71,2542.4,MO
2019-12-01,109.0,116.0,3088884.0,3.4,26.05,2538.2,MO
2020-01-01,124.0,114.0,3085527.0,3.4,26.25,2483.0,MO
2020-02-01,125.0,111.0,3081373.0,3.4,26.36,2491.4,MO
2020-03-01,104.0,96.0,3079549.0,3.6,26.38,2488.2,MO
2020-04-01,79.0,84.0,2926978.0,11.6,27.03,2204.2,MO
2020-05-01,103.0,187.0,2870284.0,9.6,26.55,2259.3,MO
2020-06-01,121.0,162.0,2966906.0,8.0,26.15,2310.5,MO
2020-07-01,139.0,127.0,3074336.0,7.2,26.15,2329.9,MO
2020-08-01,116.0,120.0,3059210.0,6.4,26.57,2350.0,MO
2020-09-01,113.0,111.0,3055128.0,5.9,26.72,2377.6,MO
2020-10-01,130.0,114.0,3043738.0,5.4,26.81,2413.9,MO
2020-11-01,128.0,111.0,3037942.0,5.1,26.93,2420.1,MO
2020-12-01,133.0,94.0,3034882.0,5.0,26.81,2417.2,MO
2021-01-01,133.0,115.0,3035817.0,4.8,26.79,2369.3,MO
2021-02-01,142.0,101.0,3035720.0,4.8,27.56,2377.5,MO
2021-03-01,160.0,134.0,3037230.0,4.7,27.27,2401.9,MO
2021-04-01,163.0,115.0,3038838.0,4.6,27.2,2426.8,MO
2021-05-01,175.0,111.0,3038881.0,4.4,27.64,2438.7,MO
2021-06-01,179.0,135.0,3039152.0,4.3,27.24,2441.8,MO
2021-07-01,192.0,119.0,3037337.0,4.1,27.51,2434.9,MO
2021-08-01,205.0,119.0,3036177.0,3.9,27.72,2433.9,MO
2021-09-01,204.0,118.0,3034709.0,3.7,27.55,2443.9,MO
2021-10-01,232.0,113.0,3037212.0,3.5,27.98,2479.4,MO
2021-11-01,217.0,107.0,3039775.0,3.4,28.2,2489.1,MO
2021-12-01,214.0,105.0,3042855.0,3.2,28.58,2487.7,MO
2022-01-01,213.0,91.0,3044464.0,3.0,29.47,2434.0,MO
2022-02-01,215.0,91.0,3044868.0,2.8,28.6,2458.2,MO
2022-03-01,219.0,101.0,3044563.0,2.6,28.28,2469.6,MO
2022-04-01,227.0,119.0,3044673.0,2.4,28.3,2494.8,MO
2022-05-01,227.0,120.0,3044533.0,2.4,28.05,2506.6,MO
2022-06-01,210.0,119.0,3046111.0,2.4,27.85,2508.9,MO
2022-07-01,217.0,107.0,3048602.0,2.4,28.34,2485.0,MO
2022-08-01,175.0,130.0,3051755.0,2.5,28.45,2489.7,MO
2022-09-01,212.0,110.0,3054983.0,2.7,28.76,2509.3,MO
2022-10-01,197.0,102.0,3060004.0,2.8,29.53,2524.9,MO
2022-11-01,189.0,105.0,3065403.0,2.8,29.59,2529.3,MO
2022-12-01,211.0,122.0,3070775.0,2.8,29.83,2520.6,MO
2023-01-01,197.0,108.0,3077422.0,2.8,30.72,2484.1,MO
2023-02-01,197.0,110.0,3084573.0,2.8,30.26,2501.9,MO
2023-03-01,185.0,106.0,3091842.0,2.9,30.11,2514.9,MO
2023-04-01,172.0,91.0,3098680.0,2.9,30.56,2539.7,MO
2023-05-01,164.0,111.0,3104914.0,3.0,30.31,2545.3,MO
2023-06-01,163.0,101.0,3110173.0,3.1,30.69,2549.8,MO
2023-07-01,164.0,94.0,3113983.0,3.2,30.86,2519.4,MO
2023-08-01,168.0,94.0,3116709.0,3.2,30.84,2518.2,MO
2023-09-01,173.0,104.0,3118511.0,3.3,30.94,2543.0,MO
2023-10-01,155.0,102.0,3121364.0,3.4,31.17,2561.3,MO
2023-11-01,164.0,95.0,3122912.0,3.4,31.14,2563.3,MO
2023-12-01,165.0,91.0,3125217.0,3.4,31.69,2559.8,MO
2015-01-01,53.0,39.0,1912878.0,6.0,28.53,1448.6,CT
2015-02-01,51.0,48.0,1912990.0,5.9,29.13,1448.3,CT
2015-03-01,42.0,45.0,1912140.0,5.8,29.03,1454.6,CT
2015-04-01,46.0,43.0,1910119.0,5.7,28.73,1470.9,CT
2015-05-01,58.0,43.0,1907097.0,5.7,28.67,1484.8,CT
2015-06-01,53.0,44.0,1903378.0,5.6,28.75,1488.4,CT
2015-07-01,59.0,49.0,1899802.0,5.5,28.79,1458.7,CT
2015-08-01,48.0,54.0,1897248.0,5.5,29.35,1452.1,CT
2015-09-01,55.0,54.0,1895796.0,5.5,29.49,1472.9,CT
2015-10-01,57.0,51.0,1895443.0,5.4,29.49,1486.3,CT
2015-11-01,60.0,57.0,1896095.0,5.4,29.89,1495.2,CT
2015-12-01,61.0,50.0,1897121.0,5.3,29.79,1495.9,CT
2016-01-01,60.0,45.0,1898182.0,5.3,30.28,1452.3,CT
2016-02-01,57.0,52.0,1899395.0,5.2,30.31,1457.0,CT
2016-03-01,59.0,63.0,1900911.0,5.1,30.1,1466.0,CT
2016-04-01,55.0,48.0,1902644.0,5.0,30.52,1475.8,CT
2016-05-01,60.0,46.0,1904535.0,5.0,30.71,1488.0,CT
2016-06-01,66.0,52.0,1906346.0,4.9,30.03,1488.4,CT
2016-07-01,62.0,47.0,1907844.0,4.8,30.18,1466.5,CT
2016-08-01,56.0,59.0,1909188.0,4.7,30.39,1459.0,CT
2016-09-01,59.0,53.0,1910739.0,4.7,30.38,1480.2,CT
2016-10-01,52.0,48.0,1912534.0,4.6,30.95,1487.8,CT
2016-11-01,62.0,54.0,1914777.0,4.6,30.57,1496.2,CT
2016-12-01,65.0,58.0,1917802.0,4.6,30.66,1497.9,CT
2017-01-01,66.0,58.0,1921297.0,4.6,31.36,1460.1,CT
2017-02-01,71.0,54.0,1924477.0,4.5,31.3,1461.9,CT
2017-03-01,66.0,51.0,1926439.0,4.5,31.39,1466.2,CT
2017-04-01,86.0,66.0,1926784.0,4.5,31.63,1477.6,CT
2017-05-01,66.0,68.0,1925556.0,4.4,31.03,1489.6,CT
2017-06-01,67.0,53.0,1923005.0,4.4,30.78,1495.1,CT
2017-07-01,65.0,53.0,1919727.0,4.4,31.08,1467.0,CT
2017-08-01,66.0,36.0,1915998.0,4.4,30.82,1461.7,CT
2017-09-01,65.0,53.0,1912320.0,4.3,31.0,1481.6,CT
2017-10-01,66.0,65.0,1909315.0,4.3,31.47,1486.9,CT
2017-11-01,66.0,49.0,1907135.0,4.3,30.94,1498.5,CT
2017-12-01,63.0,44.0,1906047.0,4.3,31.18,1500.4,CT
2018-01-01,66.0,50.0,1906315.0,4.2,31.73,1457.2,CT
2018-02-01,62.0,45.0,1908198.0,4.2,31.57,1463.1,CT
2018-03-01,64.0,44.0,1911441.0,4.1,31.83,1465.0,CT
2018-04-01,66.0,48.0,1915210.0,4.0,32.06,1473.7,CT
2018-05-01,67.0,54.0,1918502.0,3.9,31.4,1488.1,CT
2018-06-01,70.0,51.0,1921010.0,3.9,31.41,1496.3,CT
2018-07-01,71.0,53.0,1922888.0,3.8,31.86,1468.7,CT
2018-08-01,71.0,51.0,1924548.0,3.8,31.77,1464.6,CT
2018-09-01,71.0,47.0,1926116.0,3.8,32.65,1482.8,CT
2018-10-01,68.0,52.0,1927456.0,3.7,32.3,1490.2,CT
2018-11-01,62.0,54.0,1928469.0,3.7,32.3,1500.6,CT
2018-12-01,65.0,57.0,1928999.0,3.7,33.58,1503.3,CT
2019-01-01,61.0,53.0,1928873.0,3.7,33.36,1453.3,CT
2019-02-01,63.0,52.0,1928104.0,3.6,32.82,1458.1,CT
2019-03-01,66.0,70.0,1927212.0,3.5,32.97,1459.9,CT
2019-04-01,65.0,57.0,1927024.0,3.5,33.02,1471.8,CT
2019-05-01,71.0,54.0,1928009.0,3.5,32.56,1481.8,CT
2019-06-01,64.0,57.0,1930248.0,3.5,32.79,1483.7,CT
2019-07-01,60.0,52.0,1933187.0,3.5,32.34,1463.0,CT
2019-08-01,65.0,55.0,1936278.0,3.6,32.48,1456.0,CT
2019-09-01,64.0,54.0,1939235.0,3.6,33.38,1477.4,CT
2019-10-01,74.0,62.0,1941593.0,3.6,33.18,1487.3,CT
2019-11-01,66.0,63.0,1942988.0,3.7,33.44,1499.0,CT
2019-12-01,65.0,56.0,1942216.0,3.7,33.81,1496.1,CT
2020-01-01,69.0,62.0,1938821.0,3.8,33.49,1462.5,CT
2020-02-01,70.0,75.0,1933315.0,3.8,33.79,1461.9,CT
2020-03-01,63.0,49.0,1927122.0,3.9,33.79,1449.6,CT
2020-04-01,45.0,33.0,1830788.0,8.3,34.97,1204.9,CT
2020-05-01,51.0,112.0,1905059.0,11.9,34.52,1242.2,CT
2020-06-01,58.0,105.0,1896424.0,11.5,33.81,1298.7,CT
2020-07-01,53.0,61.0,1905098.0,11.7,33.6,1311.2,CT
2020-08-01,56.0,60.0,1863999.0,9.6,33.82,1330.3,CT
2020-09-01,56.0,59.0,1852469.0,8.8,33.75,1369.5,CT
2020-10-01,62.0,56.0,1833002.0,7.9,34.0,1390.9,CT
2020-11-01,62.0,48.0,1824599.0,7.5,34.66,1397.3,CT
2020-12-01,65.0,54.0,1819771.0,7.4,34.38,1393.1,CT
2021-01-01,68.0,51.0,1813308.0,7.2,33.77,1356.6,CT
2021-02-01,72.0,62.0,1810438.0,7.2,33.75,1362.0,CT
2021-03-01,89.0,58.0,1808904.0,7.1,33.5,1371.3,CT
2021-04-01,97.0,68.0,1809856.0,7.2,33.69,1383.1,CT
2021-05-01,100.0,59.0,1807480.0,7.0,33.98,1401.6,CT
2021-06-01,94.0,64.0,1829853.0,6.9,33.6,1410.1,CT
2021-07-01,108.0,54.0,1846097.0,6.6,33.66,1404.6,CT
2021-08-01,103.0,62.0,1863955.0,6.3,33.93,1396.9,CT
2021-09-01,99.0,64.0,1879673.0,5.9,33.86,1415.1,CT
2021-10-01,108.0,57.0,1898483.0,5.6,34.18,1437.9,CT
2021-11-01,109.0,63.0,1915922.0,5.3,34.09,1449.8,CT
2021-12-01,103.0,64.0,1935259.0,5.0,33.98,1451.7,CT
2022-01-01,102.0,55.0,1953858.0,4.8,34.7,1411.1,CT
2022-02-01,117.0,64.0,1949883.0,4.5,34.11,1426.1,CT
2022-03-01,114.0,62.0,1945258.0,4.3,34.14,1433.1,CT
2022-04-01,114.0,57.0,1941211.0,4.2,34.33,1444.9,CT
2022-05-01,118.0,62.0,1935533.0,4.1,34.66,1457.0,CT
2022-06-01,116.0,67.0,1928164.0,4.0,34.08,1460.3,CT
2022-07-01,118.0,71.0,1919657.0,3.9,34.58,1446.7,CT
2022-08-01,112.0,56.0,1911203.0,3.7,34.61,1440.1,CT
2022-09-01,132.0,59.0,1908099.0,3.7,35.06,1457.6,CT
2022-10-01,109.0,56.0,1905711.0,3.7,35.33,1465.2,CT
2022-11-01,192.0,68.0,1904095.0,3.6,35.03,1476.4,CT
2022-12-01,108.0,60.0,1903200.0,3.5,35.31,1475.9,CT
2023-01-01,97.0,58.0,1902677.0,3.4,36.0,1448.6,CT
2023-02-01,97.0,59.0,1902730.0,3.3,35.88,1450.2,CT
2023-03-01,102.0,60.0,1903379.0,3.2,35.75,1454.3,CT
2023-04-01,100.0,64.0,1904498.0,3.1,35.82,1460.5,CT
2023-05-01,85.0,63.0,1905950.0,3.1,35.36,1481.4,CT
2023-06-01,94.0,58.0,1907979.0,3.1,35.24,1494.0,CT
2023-07-01,92.0,56.0,1910338.0,3.1,35.72,1470.7,CT
2023-08-01,89.0,61.0,1912325.0,3.1,35.67,1463.6,CT
2023-09-01,93.0,57.0,1913825.0,3.2,36.0,1482.4,CT
2023-10-01,78.0,58.0,1915121.0,3.2,36.79,1492.1,CT
2023-11-01,83.0,54.0,1916544.0,3.3,36.62,1501.2,CT
2023-12-01,86.0,60.0,1918201.0,3.3,36.93,1498.4,CT
2015-01-01,85.0,92.0,2233242.0,6.4,21.7,1627.1,SC
2015-02-01,85.0,82.0,2235851.0,6.4,21.36,1640.7,SC
2015-03-01,69.0,96.0,2238395.0,6.3,21.75,1658.4,SC
2015-04-01,92.0,80.0,2240573.0,6.2,21.22,1676.9,SC
2015-05-01,90.0,87.0,2241910.0,6.1,21.03,1692.8,SC
2015-06-01,76.0,84.0,2242091.0,6.0,20.99,1694.5,SC
2015-07-01,108.0,85.0,2241576.0,5.8,21.26,1683.2,SC
2015-08-01,90.0,85.0,2241066.0,5.7,21.29,1689.2,SC
2015-09-01,83.0,94.0,2241281.0,5.6,21.5,1690.1,SC
2015-10-01,86.0,84.0,2243185.0,5.5,21.53,1704.7,SC
2015-11-01,92.0,90.0,2246987.0,5.4,21.8,1714.6,SC
2015-12-01,83.0,99.0,2251491.0,5.4,21.67,1716.7,SC
2016-01-01,83.0,87.0,2255437.0,5.3,21.87,1669.3,SC
2016-02-01,86.0,86.0,2258099.0,5.3,21.79,1686.0,SC
2016-03-01,85.0,87.0,2259058.0,5.2,22.17,1702.4,SC
2016-04-01,78.0,81.0,2258691.0,5.1,21.93,1725.2,SC
2016-05-01,83.0,79.0,2257759.0,5.1,21.87,1734.4,SC
2016-06-01,79.0,81.0,2256628.0,5.0,22.07,1733.0,SC
2016-07-01,83.0,90.0,2255543.0,4.9,21.93,1721.7,SC
2016-08-01,85.0,89.0,2254749.0,4.7,21.95,1726.7,SC
2016-09-01,89.0,97.0,2254325.0,4.7,22.24,1730.2,SC
2016-10-01,76.0,74.0,2254017.0,4.6,22.53,1727.3,SC
2016-11-01,88.0,86.0,2253877.0,4.5,22.49,1745.6,SC
2016-12-01,90.0,88.0,2254263.0,4.4,22.46,1744.4,SC
2017-01-01,72.0,87.0,2255404.0,4.4,23.08,1707.4,SC
2017-02-01,89.0,91.0,2257293.0,4.3,22.74,1723.4,SC
2017-03-01,90.0,96.0,2259503.0,4.2,23.12,1738.4,SC
2017-04-01,91.0,93.0,2261845.0,4.2,22.8,1752.0,SC
2017-05-01,95.0,97.0,2264136.0,4.1,22.44,1762.6,SC
2017-06-01,102.0,99.0,2266113.0,4.1,22.44,1766.3,SC
2017-07-01,98.0,95.0,2267366.0,4.2,22.87,1751.3,SC
2017-08-01,101.0,98.0,2267455.0,4.2,22.68,1755.5,SC
2017-09-01,100.0,96.0,2266486.0,4.2,23.12,1750.5,SC
2017-10-01,95.0,98.0,2264971.0,4.2,23.16,1765.8,SC
2017-11-01,102.0,99.0,2263175.0,4.2,23.08,1781.0,SC
2017-12-01,112.0,92.0,2261625.0,4.0,23.2,1777.8,SC
2018-01-01,105.0,93.0,2261165.0,3.9,23.89,1757.8,SC
2018-02-01,105.0,93.0,2262610.0,3.7,23.85,1773.0,SC
2018-03-01,103.0,81.0,2265979.0,3.5,23.86,1783.8,SC
2018-04-01,148.0,115.0,2270297.0,3.3,23.99,1803.7,SC
2018-05-01,118.0,99.0,2274737.0,3.2,23.61,1812.8,SC
2018-06-01,113.0,97.0,2279239.0,3.2,23.46,1816.1,SC
2018-07-01,128.0,98.0,2283852.0,3.3,23.72,1795.8,SC
2018-08-01,121.0,90.0,2288851.0,3.3,23.55,1801.7,SC
2018-09-01,117.0,95.0,2294065.0,3.3,24.64,1789.5,SC
2018-10-01,123.0,119.0,2299403.0,3.3,24.15,1805.8,SC
2018-11-01,123.0,103.0,2305056.0,3.2,24.38,1821.2,SC
2018-12-01,111.0,105.0,2311152.0,3.2,24.52,1815.7,SC
2019-01-01,125.0,102.0,2317068.0,3.2,24.3,1781.5,SC
2019-02-01,121.0,107.0,2322111.0,3.2,24.5,1792.6,SC
2019-03-01,123.0,100.0,2326037.0,3.1,24.3,1804.3,SC
2019-04-01,117.0,104.0,2328810.0,3.1,24.43,1824.0,SC
2019-05-01,110.0,97.0,2330127.0,2.9,24.23,1835.6,SC
2019-06-01,110.0,99.0,2330032.0,2.7,24.56,1835.6,SC
2019-07-01,114.0,104.0,2329158.0,2.6,24.52,1822.4,SC
2019-08-01,108.0,101.0,2328409.0,2.5,24.71,1830.1,SC
2019-09-01,110.0,104.0,2329050.0,2.4,25.35,1827.4,SC
2019-10-01,119.0,103.0,2331167.0,2.4,25.08,1836.1,SC
2019-11-01,100.0,92.0,2333912.0,2.5,25.34,1849.3,SC
2019-12-01,94.0,88.0,2335205.0,2.6,25.36,1845.9,SC
2020-01-01,110.0,104.0,2333553.0,2.8,25.47,1805.1,SC
2020-02-01,104.0,106.0,2328820.0,2.9,25.46,1813.1,SC
2020-03-01,98.0,93.0,2322570.0,3.1,25.15,1811.4,SC
2020-04-01,83.0,73.0,2322650.0,11.7,26.13,1568.2,SC
2020-05-01,96.0,133.0,2335076.0,9.3,25.73,1635.2,SC
2020-06-01,116.0,121.0,2327707.0,7.8,25.59,1692.3,SC
2020-07-01,103.0,95.0,2340450.0,7.1,26.25,1691.2,SC
2020-08-01,119.0,109.0,2344618.0,6.2,26.28,1725.2,SC
2020-09-01,125.0,103.0,2357123.0,5.8,26.34,1732.2,SC
2020-10-01,122.0,104.0,2359161.0,5.3,26.69,1762.0,SC
2020-11-01,123.0,106.0,2361097.0,5.1,26.84,1776.9,SC
2020-12-01,122.0,95.0,2360982.0,4.9,26.71,1783.5,SC
2021-01-01,133.0,85.0,2361738.0,4.6,27.05,1744.8,SC
2021-02-01,145.0,96.0,2361276.0,4.5,27.58,1758.4,SC
2021-03-01,141.0,90.0,2363497.0,4.3,26.83,1769.3,SC
2021-04-01,157.0,93.0,2367230.0,4.2,26.69,1783.1,SC
2021-05-01,179.0,96.0,2370980.0,4.1,26.76,1797.2,SC
2021-06-01,163.0,108.0,2374071.0,4.0,26.37,1796.5,SC
2021-07-01,181.0,109.0,2374864.0,3.9,26.8,1800.0,SC
2021-08-01,184.0,109.0,2375315.0,3.8,26.8,1805.4,SC
2021-09-01,183.0,107.0,2376058.0,3.6,26.93,1803.5,SC
2021-10-01,183.0,115.0,2378927.0,3.5,27.28,1830.9,SC
2021-11-01,177.0,132.0,2383725.0,3.4,27.28,1844.1,SC
2021-12-01,199.0,108.0,2390340.0,3.3,27.36,1844.5,SC
2022-01-01,164.0,108.0,2398479.0,3.3,28.09,1810.9,SC
2022-02-01,180.0,113.0,2405966.0,3.2,27.4,1839.6,SC
2022-03-01,211.0,113.0,2411599.0,3.2,27.57,1840.8,SC
2022-04-01,188.0,107.0,2415245.0,3.2,28.01,1863.9,SC
2022-05-01,186.0,115.0,2417832.0,3.2,27.8,1875.3,SC
2022-06-01,183.0,107.0,2419967.0,3.2,27.98,1873.9,SC
2022-07-01,174.0,113.0,2422008.0,3.2,28.28,1877.0,SC
2022-08-01,160.0,105.0,2424658.0,3.2,28.06,1881.3,SC
2022-09-01,172.0,114.0,2428322.0,3.2,28.47,1887.7,SC
2022-10-01,172.0,107.0,2433733.0,3.2,29.05,1900.0,SC
2022-11-01,178.0,109.0,2440968.0,3.2,28.76,1909.7,SC
2022-12-01,184.0,119.0,2449466.0,3.1,28.77,1907.3,SC
2023-01-01,185.0,113.0,2458323.0,3.1,29.03,1882.7,SC
2023-02-01,175.0,107.0,2467184.0,3.0,28.69,1898.9,SC
2023-03-01,187.0,111.0,2475335.0,3.0,29.19,1910.6,SC
2023-04-01,181.0,115.0,2482090.0,2.9,29.55,1917.2,SC
2023-05-01,175.0,125.0,2487384.0,2.8,29.39,1928.3,SC
2023-06-01,169.0,116.0,2492237.0,2.8,29.33,1935.0,SC
2023-07-01,175.0,110.0,2497733.0,2.8,29.66,1927.7,SC
2023-08-01,164.0,111.0,2503765.0,2.8,29.59,1939.7,SC
2023-09-01,167.0,103.0,2509828.0,2.9,29.94,1945.0,SC
2023-10-01,167.0,101.0,2515387.0,3.0,30.16,1956.0,SC
2023-11-01,164.0,90.0,2520352.0,3.2,30.38,1968.5,SC
2023-12-01,153.0,96.0,2524883.0,3.3,30.07,1964.7,SC
2015-01-01,52.0,48.0,1389305.0,7.4,21.61,1106.8,NV
2015-02-01,54.0,53.0,1390782.0,7.3,21.88,1111.3,NV
2015-03-01,56.0,48.0,1392287.0,7.3,21.95,1119.7,NV
2015-04-01,56.0,50.0,1393710.0,7.1,21.85,1129.5,NV
2015-05-01,51.0,48.0,1394779.0,7.0,21.78,1134.0,NV
2015-06-01,50.0,49.0,1395265.0,6.9,21.73,1130.1,NV
2015-07-01,57.0,52.0,1395389.0,6.8,21.87,1122.8,NV
2015-08-01,50.0,53.0,1395502.0,6.7,22.12,1130.1,NV
2015-09-01,46.0,55.0,1395804.0,6.6,22.11,1139.6,NV
2015-10-01,62.0,53.0,1396707.0,6.5,22.16,1149.9,NV
2015-11-01,56.0,57.0,1398385.0,6.4,22.24,1156.3,NV
2015-12-01,54.0,54.0,1400386.0,6.4,22.08,1157.3,NV
2016-01-01,55.0,52.0,1402291.0,6.3,22.28,1135.4,NV
2016-02-01,56.0,50.0,1403929.0,6.2,22.27,1142.4,NV
2016-03-01,56.0,50.0,1405134.0,6.1,22.2,1150.6,NV
2016-04-01,62.0,59.0,1406068.0,6.0,22.22,1161.8,NV
2016-05-01,57.0,52.0,1407087.0,5.9,22.25,1164.8,NV
2016-06-01,60.0,59.0,1408330.0,5.9,22.07,1162.1,NV
2016-07-01,57.0,55.0,1409759.0,5.8,21.88,1163.8,NV
2016-08-01,51.0,52.0,1411375.0,5.7,22.05,1167.2,NV
2016-09-01,56.0,58.0,1413245.0,5.6,22.02,1179.9,NV
2016-10-01,49.0,44.0,1415296.0,5.6,22.2,1182.4,NV
2016-11-01,55.0,61.0,1417614.0,5.5,22.16,1188.4,NV
2016-12-01,52.0,49.0,1420468.0,5.4,22.2,1185.8,NV
2017-01-01,51.0,52.0,1423972.0,5.3,22.7,1170.6,NV
2017-02-01,60.0,52.0,1427984.0,5.3,22.51,1176.3,NV
2017-03-01,52.0,56.0,1432257.0,5.2,22.48,1187.6,NV
2017-04-01,52.0,50.0,1436691.0,5.1,22.48,1185.9,NV
2017-05-01,59.0,59.0,1441113.0,5.0,22.34,1195.6,NV
2017-06-01,54.0,49.0,1445370.0,5.0,22.33,1192.1,NV
2017-07-01,62.0,51.0,1449501.0,4.9,22.42,1188.3,NV
2017-08-01,66.0,53.0,1453361.0,4.9,22.5,1193.1,NV
2017-09-01,57.0,54.0,1456885.0,4.9,22.51,1203.9,NV
2017-10-01,70.0,52.0,1460220.0,4.9,22.67,1210.6,NV
2017-11-01,59.0,55.0,1463526.0,4.8,22.64,1217.2,NV
2017-12-01,58.0,58.0,1467126.0,4.8,22.7,1217.7,NV
2018-01-01,66.0,54.0,1471357.0,4.7,22.83,1195.8,NV
2018-02-01,63.0,57.0,1476371.0,4.7,22.85,1206.8,NV
